metricId,baseline,candidate,baselineLoss,candidateLoss,lossDelta,lossPctDelta,baselineSeedMean,candidateSeedMean,seedMeanDelta,seedMeanPctDelta,baselineStatus,candidateStatus
overallCompositeLoss,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.6137234580996009,0.5864457551658543,-0.02727770293374665,-4.444624459722014,,,,,,
core_mortgageApprovals,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.6991457315921223,0.6724777733466433,-0.026667958245479073,-3.814363306595571,82.7833661,80.72531203333334,-2.0580540666666565,-2.4860719775281725,fail,fail
core_housingTransactions,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.9088242332403704,0.8865198886935981,-0.022304344546772326,-2.4541978229659684,151.39279679999999,148.23972020000002,-3.153076599999963,-2.0827124319298944,fail,fail
core_advancesToFTB,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.5469566280878784,0.5369592158385076,-0.009997412249370785,-1.8278254135654284,30.59743026666667,30.2322718,-0.36515846666667073,-1.1934285444372112,fail,fail
core_advancesToHM,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.7200783502482621,0.6322165666677854,-0.0878617835804767,-12.20169771111498,31.0596689,28.555457733333338,-2.5042111666666607,-8.062581654457562,fail,fail
core_advancesToBTL,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,1.8663416456117519,1.8984675989850752,0.03212595337332336,1.7213329322024036,21.126266933333333,21.9375825,0.8113155666666678,3.8403167451536944,fail,fail
core_debtToIncome,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.0015083393554672915,0.05164431069617258,0.050135971340705285,3323.9185305996934,135.43698289,134.54123904000002,-0.8957438499999739,-0.6613731573801259,pass,pass
core_priceToIncome,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.3079127511327753,0.3627179619455337,0.05480521081275841,17.798941619382894,4.839002706666666,4.992616293333333,0.15361358666666636,3.1744885460599925,fail,fail
core_housePriceGrowth,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.004166895130208344,0.0068047218997396,0.002637826769531256,63.30437141093505,0.08658480666666665,0.10256057,0.01597576333333335,18.451000756791768,pass,pass
core_hpiMean,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.6300179487280769,0.560050467387417,-0.06996748134065989,-11.105633019172707,1.2444793771738702,1.2275806136584062,-0.016898763515464044,-1.357898236436831,fail,fail
core_hpiStd,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.498968956647887,0.3343936797138857,-0.16457527693400126,-32.983069335541636,0.23794422077862404,0.28817789838456215,0.05023367760593811,21.11153506546981,fail,fail
core_hpiCyclePeriod,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.9023983608041528,0.8664105819458459,-0.03598777885830695,-3.988014653111428,106.40916347381865,110.30833333333332,3.8991698595146715,3.6643177450352193,fail,fail
rpi_mean,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.320869504550825,0.25983781216297,-0.061031692387855,-19.020720736079706,1.096360754110128,1.070327934065437,-0.026032820044690874,-2.3744757322894756,fail,warn
household_owning_share,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.6271692403479046,0.6181996903213902,-0.008969550026514339,-1.4301642123804943,78.1470552297992,77.24178412023662,-0.9052711095625767,-1.158419990235764,fail,fail
household_renting_share,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.5139319138705558,0.5226141533429577,0.008682239472401876,1.6893754285492133,20.82685111689989,21.682359417985957,0.8555083010860685,4.1077179468185125,fail,fail
core_ooDebtToIncome,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.902775278138183,0.8814605983531862,-0.021314679784996793,-2.3610172211355427,119.82993335666666,117.3097053166667,-2.5202280399999637,-2.1031706931678373,fail,fail
core_rentalYield,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.8028651970498197,0.8314267259374741,0.028561528887654397,3.557450116483513,5.140059419999999,4.96795969,-0.17209972999999934,-3.3482050680262248,fail,fail
core_interestRateSpread,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.00016590801915597836,9.169521947040597e-05,-7.421279968557239e-05,-44.73129150906278,0.5256717066666667,0.5251835566666667,-0.0004881500000000205,-0.092862140725706,pass,pass
income_distribution_jsd,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.18874759331781896,0.19113997427882606,0.0023923809610071067,1.26750276332199,0.08973859206038262,0.09039411411388529,0.0006555220535026662,0.7304795389051608,pass,pass
housing_wealth_distribution_jsd,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,1.6642763062847152,1.4489458803205537,-0.21533042596416152,-12.938381995286544,0.20444562531189833,0.18547194349707746,-0.01897368181482087,-9.280551631210002,fail,fail
financial_wealth_distribution_jsd,v4.26 2024 10seed 500-3500 rescored,v5o3 2024 10seed 500-3500,0.16734837983408793,0.16653580626005288,-0.0008125735740350526,-0.48555807641559007,0.07882483458711773,0.07897843350826594,0.00015359892114821805,0.19486107640157432,pass,pass
