iteration,memberId,overallCompositeLoss,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
2,0,0.4692762809737382,8,0,9,1.375938508601506,0.7899403953607465,0.0001,25.000000000000007,0.450651175011785
2,1,0.461958339091019,8,0,9,1.3495501918966455,0.7829141783357185,0.0001,25.000000000000007,0.4119555325809786
2,2,0.4719683621878965,7,1,9,1.3491604726034194,0.7890262869983287,0.0001,25.000000000000007,0.5302445455891053
2,3,0.472516364883113,7,1,9,1.3780949987446793,0.7872698555705443,0.0001,25.000000000000007,0.4178077165791655
2,4,0.46182263488731917,8,0,9,1.4871939559375555,0.792892328647356,0.0001,25.000000000000007,0.3769911188145604
2,5,0.4512237740607935,8,0,9,1.3851418743808062,0.7911659368840581,0.0001,25.000000000000007,0.5447126371635722
2,6,0.4499221277907642,8,0,9,1.375100906338642,0.7894051519713677,0.0001,25.000000000000007,0.4446663460661411
2,7,0.47122647025188286,8,0,9,1.3636448487091315,0.7887906297344931,0.0001,25.000000000000007,0.5525430234588706
2,8,0.4623381146010338,8,0,9,1.3332232087597522,0.787409092818682,0.0001,25.000000000000007,0.5301628431571446
2,9,0.47306223882224063,7,1,9,1.4111002729923994,0.7851310426439452,0.0001,25.000000000000007,0.3692471449345582
2,10,0.46187374556848326,8,0,9,1.41046597649968,0.7914272574067756,0.0001,25.000000000000007,0.5734958752631958
2,11,0.4690431666673802,8,0,9,1.3609672783030489,0.7916810279292446,0.0001,25.000000000000007,0.49592292093842777
2,12,0.46841538645450054,8,0,9,1.3612172824737365,0.788005541127155,0.0001,25.000000000000007,0.4441630429290825
2,13,0.4728531284018034,7,1,9,1.3993522976184292,0.7871436411161679,0.0001,25.000000000000007,0.6192248136901524
2,14,0.4723470786196168,7,1,9,1.3839779507194385,0.7870798610537839,0.0001,25.000000000000007,0.40985789999673095
2,15,0.4541378871696742,8,0,9,1.3329612810517553,0.7896693838959529,0.0001,25.000000000000007,0.49985420677816533
2,16,0.4887104686084078,7,0,10,1.372998754211061,0.7919708832445203,0.0001,25.000000000000007,0.4858443032386426
2,17,0.45771215019719397,8,0,9,1.3769963677727552,0.7879928769397858,0.0001,25.000000000000007,0.5805033618648192
2,18,0.4636538060038727,8,0,9,1.424408875368353,0.7871534091321046,0.0001,25.000000000000007,0.37231484755278343
2,19,0.4806409034165583,7,1,9,1.350262373615525,0.7864920203367918,0.0001,25.000000000000007,0.5633090935373783
2,20,0.4529897641724508,8,0,9,1.3212067428254393,0.7828721510617638,0.0001,25.000000000000007,0.5613131666591311
2,21,0.4616066007512291,8,0,9,1.3718637049591424,0.7835792878264844,0.0001,25.000000000000007,0.3942326186408619
2,22,0.46446112590147764,8,0,9,1.399861081635244,0.7904047046599565,0.0001,25.000000000000007,0.5765900443907744
2,23,0.47022464186752133,7,1,9,1.3530492920470865,0.7873479340365866,0.0001,25.000000000000007,0.4464785699119411
2,24,0.46297116189983634,8,0,9,1.3685259756880013,0.7856765635506976,0.0001,25.000000000000007,0.41350886465092673
2,25,0.4640100618824688,8,0,9,1.3119390334538295,0.7848107672067196,0.0001,25.000000000000007,0.4703048727660346
2,26,0.460537574063178,8,0,9,1.4016676208222254,0.7887905669984482,0.0001,25.000000000000007,0.4085397860018053
2,27,0.4617116362455076,8,0,9,1.5067996405102377,0.794574967404622,0.0001,25.000000000000007,0.6293796735293816
2,28,0.45528342092560514,8,0,9,1.4518523002603874,0.7925137614892099,0.0001,25.000000000000007,0.606874684163142
2,29,0.4568108736799266,8,0,9,1.3607838484015637,0.7876128026909374,0.0001,25.000000000000007,0.44038607894413484
2,30,0.45206045812154305,8,0,9,1.3461395546870345,0.7903521784496805,0.0001,25.000000000000007,0.5069647954326062
2,31,0.4734687698685556,7,1,9,1.4317244178024489,0.7899438162842486,0.0001,25.000000000000007,0.3912234850997075
2,32,0.45948595764427924,8,0,9,1.3683346620478272,0.7899399093351073,0.0001,25.000000000000007,0.45966602313324684
2,33,0.45442691021976567,8,0,9,1.4367194743238672,0.7923653909603732,0.0001,25.000000000000007,0.5903469626266787
2,34,0.4691295025538617,8,0,9,1.4613078298208557,0.7914674117714194,0.0001,25.000000000000007,0.38134870991058345
2,35,0.4712588571497908,7,1,9,1.3810356769190435,0.7895106836034517,0.0001,25.000000000000007,0.5653607853001874
2,36,0.48163385158403926,7,0,10,1.4107791165177925,0.7912128469372531,0.0001,25.000000000000007,0.5776245444346113
2,37,0.4601543601379254,8,0,9,1.4602629490942098,0.7892096217550755,0.0001,25.000000000000007,0.3594160559827526
2,38,0.46231936704365306,8,0,9,1.354641236056963,0.7891445798807699,0.0001,25.000000000000007,0.5358037927434486
2,39,0.4863876332979946,6,2,9,1.3492876374949017,0.7901888794724905,0.0001,25.000000000000007,0.48666069843020754
3,0,0.454311573164383,8,0,9,1.4478504998387431,0.7919029630510526,0.0001,25.000000000000007,0.3997558756406172
3,1,0.4587566717980473,8,0,9,1.4178525166310796,0.7861151503436017,0.0001,25.000000000000007,0.37024252948742253
3,2,0.4676891932721117,8,0,9,1.3728607247079723,0.7910804778297206,0.0001,25.000000000000007,0.4709838348282145
3,3,0.47407529620437006,7,1,9,1.452241489060352,0.7896964322794655,0.0001,25.000000000000007,0.3703014024961482
3,4,0.4719931990243462,7,1,9,1.5565171391489985,0.7941757514311969,0.0001,25.000000000000007,0.34085181085135086
3,5,0.46117641295841433,8,0,9,1.3772482777363615,0.7927701265300301,0.0001,25.000000000000007,0.49571974791070306
3,6,0.462520592462976,8,0,9,1.451154134048066,0.7913946381054378,0.0001,25.000000000000007,0.3898107414664127
3,7,0.47769407791717206,7,1,9,1.3512839518216981,0.7909098683523224,0.0001,25.000000000000007,0.5047584421378013
3,8,0.46869437715893086,8,0,9,1.3583225354507344,0.789699908861277,0.0001,25.000000000000007,0.46849348978804756
3,9,0.4800872722938872,7,1,9,1.4745851395533593,0.7879617736992652,0.0001,25.000000000000007,0.33979145782185344
3,10,0.48198784942963907,7,1,9,1.3870990389547795,0.7929852485022473,0.0001,25.000000000000007,0.5125540952513588
3,11,0.468594603260727,8,0,9,1.4345395706557063,0.7932219691886271,0.0001,25.000000000000007,0.435461407551334
3,12,0.46552017895966163,8,0,9,1.432965859476498,0.7901915091673501,0.0001,25.000000000000007,0.3927780474309098
3,13,0.4635466668359204,8,0,9,1.37554798429793,0.7894537521247558,0.0001,25.000000000000007,0.5589596997574858
3,14,0.46008754021694354,8,0,9,1.4525026435941526,0.7894549053495379,0.0001,25.000000000000007,0.36784178071101115
3,15,0.4551302803453865,8,0,9,1.4025859771133409,0.7915717295646745,0.0001,25.000000000000007,0.4433474986753416
3,16,0.4666766881943032,8,0,9,1.4360548959872024,0.7934867754901335,0.0001,25.000000000000007,0.4389216367969494
3,17,0.46193949661840156,8,0,9,1.3588665184347457,0.7902494099152056,0.0001,25.000000000000007,0.525110498708417
3,18,0.46185239742153933,8,0,9,1.4867723415554732,0.789506877537085,0.0001,25.000000000000007,0.3422789801554834
3,19,0.4771438319670272,7,0,10,1.3275768632506524,0.7889613477074235,0.0001,25.000000000000007,0.49696261265090935
3,20,0.48965920979171984,7,1,9,1.3057081190943642,0.7860480818393284,0.0001,25.000000000000007,0.5097595428798875
3,21,0.4627553971747643,8,0,9,1.4312374812525321,0.7866859358553374,0.0001,25.000000000000007,0.36319920652327464
3,22,0.46342152954010146,8,0,9,1.3852941518875903,0.7921354783678037,0.0001,25.000000000000007,0.5273344083097652
3,23,0.4629630790347116,8,0,9,1.4142138109841136,0.7895196779579527,0.0001,25.000000000000007,0.4036793500625433
3,24,0.46873925895532914,8,0,9,1.4308579955222456,0.7883431006919482,0.0001,25.000000000000007,0.37645668342703964
3,25,0.4624784275248952,7,1,9,1.387061127310849,0.787682329544961,0.0001,25.000000000000007,0.4123822717022998
3,26,0.4521981742094296,8,0,9,1.4705655909311581,0.7910498931259586,0.0001,25.000000000000007,0.36853082130952713
3,27,0.4636353658785306,8,0,9,1.483977012596354,0.7955326589001067,0.0001,25.000000000000007,0.5718721340691281
3,28,0.48172444156767896,7,1,9,1.434395031639872,0.79391252420726,0.0001,25.000000000000007,0.553267043542529
3,29,0.49717015495353634,7,0,10,1.4238822147506052,0.7898510882553275,0.0001,25.000000000000007,0.3977635981690085
3,30,0.4700999245006254,8,0,9,1.4013934533991355,0.7920970889047094,0.0001,25.000000000000007,0.4533715838154092
3,31,0.4752267940702937,7,1,9,1.4943088307086088,0.791683886189032,0.0001,25.000000000000007,0.3562639856732203
3,32,0.46737932467064613,8,0,9,1.4320980006581925,0.7918291537815773,0.0001,25.000000000000007,0.4147485125384508
3,33,0.4731007375278216,7,1,9,1.4099062237328923,0.7936961383427689,0.0001,25.000000000000007,0.5263123614039138
3,34,0.46757605342280945,8,0,9,1.5314413220368241,0.7930520443087856,0.0001,25.000000000000007,0.3441815112043272
3,35,0.4761408574947965,7,1,9,1.3654868800816196,0.7913991553124926,0.0001,25.000000000000007,0.5149042522445559
3,36,0.46343630901436805,8,0,9,1.3883316135719066,0.7928963992665543,0.0001,25.000000000000007,0.5160337822834516
3,37,0.4804062238470749,7,1,9,1.5334239809630392,0.7912604961630093,0.0001,25.000000000000007,0.3260472306426171
3,38,0.4623508508270629,8,0,9,1.3639976004316483,0.7912031610604344,0.0001,25.000000000000007,0.483960749871551
3,39,0.4875429179672286,7,0,10,1.4198798182173418,0.7921292182790985,0.0001,25.000000000000007,0.4326535483574525
4,0,0.473017426224251,7,1,9,1.4671685874988225,0.7911739938266334,0.0001,25.000000000000007,0.3727692502883453
4,1,0.46835044904979084,8,0,9,1.4441731356951362,0.7848072019128881,0.0001,25.000000000000007,0.3421485075013834
4,2,0.47580972873239097,7,1,9,1.3922779741294773,0.7902338158980559,0.0001,25.000000000000007,0.43577156708782505
4,3,0.4681968257899384,8,0,9,1.4729549072580423,0.7888855582964422,0.0001,25.000000000000007,0.3473168194588955
4,4,0.474800240372369,7,1,9,1.5775289607192882,0.7937452174073087,0.0001,25.000000000000007,0.32278882077249627
4,5,0.47471112866888243,7,1,9,1.3926782594281608,0.7921453195550022,0.0001,25.000000000000007,0.46464414923643976
4,6,0.46360884177621264,8,0,9,1.4756682934788674,0.7907062750372269,0.0001,25.000000000000007,0.36083793465929687
4,7,0.4739975683203715,7,1,9,1.366553544862197,0.7900808661834621,0.0001,25.000000000000007,0.46376843260845324
4,8,0.4678257294126181,8,0,9,1.3803458235038486,0.7888689265105441,0.0001,25.000000000000007,0.4322412400221936
4,9,0.46988109520637766,8,0,9,1.4873939215959189,0.7868397596588131,0.0001,25.000000000000007,0.3253595296090001
4,10,0.4614062842585504,8,0,9,1.3856234559812293,0.792404317160832,0.0001,25.000000000000007,0.47803152014644756
4,11,0.4819264701617196,7,0,10,1.4548617487244007,0.7926366779740375,0.0001,25.000000000000007,0.40364252231979714
4,12,0.48621580949299514,7,0,10,1.4590892136888747,0.7892635287401508,0.0001,25.000000000000007,0.3607998529036877
4,13,0.4625990151325736,8,0,9,1.341651967847802,0.7885083218423635,0.0001,25.000000000000007,0.5273767925176658
4,14,0.46864542587358465,8,0,9,1.4752705349375426,0.7885307242669254,0.0001,25.000000000000007,0.34313328405442595
4,15,0.459823454400242,8,0,9,1.427739858061793,0.7908418501431199,0.0001,25.000000000000007,0.4057056508983211
4,16,0.4843531646989002,7,0,10,1.4519327869566707,0.7929491729876466,0.0001,25.000000000000007,0.41172033007400033
4,17,0.5006098626537336,7,0,10,1.3387988181934964,0.7892975492131049,0.0001,25.000000000000007,0.48724857524620113
4,18,0.4687939409286067,8,0,9,1.509141780981862,0.7885395052702427,0.0001,25.000000000000007,0.32208239698554303
4,19,0.4844571988634698,7,1,9,1.351875597943004,0.7879331279578845,0.0001,25.000000000000007,0.45427382623588025
4,20,0.48527153343015983,7,0,10,1.3106792112015202,0.7848843640778066,0.0001,25.000000000000007,0.47254347350470816
4,21,0.48265789838598894,7,1,9,1.45088386922784,0.7854826393720056,0.0001,25.000000000000007,0.34116668326948907
4,22,0.4768919333268987,7,1,9,1.366782029163651,0.791445582263827,0.0001,25.000000000000007,0.4845003397026245
4,23,0.46267707273120345,8,0,9,1.4330810509628833,0.788704419103112,0.0001,25.000000000000007,0.3776993671961676
4,24,0.47174671792730616,8,0,9,1.4497562557679395,0.787275854630568,0.0001,25.000000000000007,0.3528690773561975
4,25,0.462920790692212,8,0,9,1.4101484511790223,0.7867406635787019,0.0001,25.000000000000007,0.3816398323969229
4,26,0.472667230277064,7,1,9,1.4907104682050871,0.7903634581307404,0.0001,25.000000000000007,0.346383062709218
4,27,0.4732215677218524,7,1,9,1.438036143124427,0.7951794647957757,0.0001,25.000000000000007,0.5228999878186906
4,28,0.4717578409410477,8,0,9,1.3980977976260214,0.7934622306984664,0.0001,25.000000000000007,0.5163469803413103
4,29,0.45676112833305327,8,0,9,1.4429533984721827,0.7889747149531663,0.0001,25.000000000000007,0.3715582385850247
4,30,0.47342133578658263,7,1,9,1.4193907432521435,0.7914706211720421,0.0001,25.000000000000007,0.42303378693566607
4,31,0.47030238140986697,8,0,9,1.518747324064329,0.7909815050727625,0.0001,25.000000000000007,0.332740748711207
4,32,0.46076316362607717,8,0,9,1.4497580718545262,0.7912382682937295,0.0001,25.000000000000007,0.38917523623294137
4,33,0.4732229384096729,8,0,9,1.3863646343695397,0.7931633969594082,0.0001,25.000000000000007,0.4922891910358404
4,34,0.4853764379962776,7,0,10,1.5532980966086778,0.7924885500503065,0.0001,25.000000000000007,0.32461806859991127
4,35,0.46893141460767473,7,1,9,1.3633350887842817,0.7906459321409348,0.0001,25.000000000000007,0.47597646703600327
4,36,0.49035693571516437,7,0,10,1.3883520243659455,0.7923386434393808,0.0001,25.000000000000007,0.47343105377419226
4,37,0.47474543673022795,7,1,9,1.5605357594881475,0.7905659387269255,0.0001,25.000000000000007,0.30743359673047815
4,38,0.4600981231028438,8,0,9,1.389006564490815,0.7904685164370653,0.0001,25.000000000000007,0.4426856260301496
4,39,0.5000186870284928,7,0,10,1.4406261668580058,0.791412593166439,0.0001,25.000000000000007,0.40021438199615844
