# Age (lower edge), Age (upper edge), Log Gross Income (lower edge), Log Gross Income (upper edge), Probability
25.0, 30.0, 12.086781038707665, 12.253958337793659, 0.002749593881823202
25.0, 30.0, 12.253958337793659, 12.42113563687965, 0.0017520400722422034
30.0, 35.0, 8.241703159729818, 8.408880458815812, 0.0010366227272295167
30.0, 35.0, 8.408880458815812, 8.576057757901804, 0.0
30.0, 35.0, 8.576057757901804, 8.743235056987798, 0.0038850666696626027
30.0, 35.0, 8.743235056987798, 8.910412356073792, 0.0015011368713611258
30.0, 35.0, 8.910412356073792, 9.077589655159784, 0.007326360291861798
30.0, 35.0, 9.077589655159784, 9.244766954245778, 0.0005803186005290708
30.0, 35.0, 9.244766954245778, 9.411944253331772, 0.0034283304367815695
30.0, 35.0, 9.411944253331772, 9.579121552417764, 0.011155253158048021
30.0, 35.0, 9.579121552417764, 9.746298851503758, 0.009674857383355098
30.0, 35.0, 9.746298851503758, 9.913476150589752, 0.01925205876989741
30.0, 35.0, 9.913476150589752, 10.080653449675744, 0.0335128590478281
30.0, 35.0, 10.080653449675744, 10.247830748761737, 0.05074438931729816
30.0, 35.0, 10.247830748761737, 10.415008047847731, 0.09929670398047571
30.0, 35.0, 10.415008047847731, 10.582185346933723, 0.08325303360144082
30.0, 35.0, 10.582185346933723, 10.749362646019717, 0.10216156795777112
30.0, 35.0, 10.749362646019717, 10.916539945105711, 0.12194857417923592
30.0, 35.0, 10.916539945105711, 11.083717244191705, 0.10416999748514202
30.0, 35.0, 11.083717244191705, 11.250894543277699, 0.0969935780379441
30.0, 35.0, 11.250894543277699, 11.418071842363691, 0.07706700152014954
30.0, 35.0, 11.418071842363691, 11.585249141449685, 0.06100259004444644
30.0, 35.0, 11.585249141449685, 11.752426440535679, 0.045426890658987855
30.0, 35.0, 11.752426440535679, 11.919603739621671, 0.021408268611029253
30.0, 35.0, 11.919603739621671, 12.086781038707665, 0.020034170956760862
30.0, 35.0, 12.086781038707665, 12.253958337793659, 0.014224071252580755
30.0, 35.0, 12.253958337793659, 12.42113563687965, 0.01091629844018311
35.0, 40.0, 8.241703159729818, 8.408880458815812, 0.0
35.0, 40.0, 8.408880458815812, 8.576057757901804, 0.0005254627923482017
35.0, 40.0, 8.576057757901804, 8.743235056987798, 0.00012173842470478433
35.0, 40.0, 8.743235056987798, 8.910412356073792, 0.0031908717713437684
35.0, 40.0, 8.910412356073792, 9.077589655159784, 0.0
35.0, 40.0, 9.077589655159784, 9.244766954245778, 0.0043333082127060135
35.0, 40.0, 9.244766954245778, 9.411944253331772, 0.007340330118169087
35.0, 40.0, 9.411944253331772, 9.579121552417764, 0.009392078058346659
35.0, 40.0, 9.579121552417764, 9.746298851503758, 0.01104796908009643
35.0, 40.0, 9.746298851503758, 9.913476150589752, 0.017623914395527313
35.0, 40.0, 9.913476150589752, 10.080653449675744, 0.049184393962105395
35.0, 40.0, 10.080653449675744, 10.247830748761737, 0.056120171560082054
35.0, 40.0, 10.247830748761737, 10.415008047847731, 0.0660033440799929
35.0, 40.0, 10.415008047847731, 10.582185346933723, 0.09393113249032925
35.0, 40.0, 10.582185346933723, 10.749362646019717, 0.07821072672870634
35.0, 40.0, 10.749362646019717, 10.916539945105711, 0.08826698313136074
35.0, 40.0, 10.916539945105711, 11.083717244191705, 0.10237000696476294
35.0, 40.0, 11.083717244191705, 11.250894543277699, 0.10334681289632275
35.0, 40.0, 11.250894543277699, 11.418071842363691, 0.08137675392357974
35.0, 40.0, 11.418071842363691, 11.585249141449685, 0.07465836636971877
35.0, 40.0, 11.585249141449685, 11.752426440535679, 0.0602580357712212
35.0, 40.0, 11.752426440535679, 11.919603739621671, 0.035416357834778596
35.0, 40.0, 11.919603739621671, 12.086781038707665, 0.030625909415017884
35.0, 40.0, 12.086781038707665, 12.253958337793659, 0.017592444598664853
35.0, 40.0, 12.253958337793659, 12.42113563687965, 0.009062887420114334
40.0, 45.0, 8.241703159729818, 8.408880458815812, 0.002475777118928997
40.0, 45.0, 8.408880458815812, 8.576057757901804, 0.002856007580157105
40.0, 45.0, 8.576057757901804, 8.743235056987798, 0.0007258204195576204
40.0, 45.0, 8.743235056987798, 8.910412356073792, 0.0009088037819278458
40.0, 45.0, 8.910412356073792, 9.077589655159784, 0.0022006907723813307
40.0, 45.0, 9.077589655159784, 9.244766954245778, 0.004107956108445151
