stage,multiplier,target,target_gap,rental_income_positive_share_mean,rental_income_positive_share_stdev,active_btl_share_mean,latent_btl_share_mean,btl_stock_fraction_mean,seed_count,seeds
fine,0.345,0.0515255103048705,0.007309843092839899,0.0442156672120306,0.0015763173753420184,0.024191415746244775,0.030718233084853674,0.3606130205441421,4,"1,2,3,4"
fine,0.35,0.0515255103048705,0.005887810432955894,0.04563769987191461,0.0005223901637144291,0.024276551383475935,0.031063080373050188,0.36093999167129376,4,"1,2,3,4"
fine,0.355,0.0515255103048705,0.005548091731574514,0.045977418573295986,0.0017322605867728313,0.0250389968687744,0.032121352741213166,0.3607911576901721,4,"1,2,3,4"
fine,0.36,0.0515255103048705,0.00616000662792459,0.04536550367694591,0.0020354598694258146,0.025063989820461485,0.03213492828103613,0.35932636035535814,4,"1,2,3,4"
fine,0.365,0.0515255103048705,0.00641263077649986,0.04511287952837064,0.0009946425058265382,0.02495218232153739,0.03199828142625784,0.3584235008328706,4,"1,2,3,4"
fine,0.37,0.0515255103048705,0.005023499120322794,0.046502011184547706,0.0014618120476842427,0.025595898107117925,0.03285649299894774,0.36011039700166575,4,"1,2,3,4"
fine,0.375,0.0515255103048705,0.005299504172734747,0.046226006132135754,0.0003477159534158214,0.02621347794636013,0.03339373546898282,0.3621212659633537,4,"1,2,3,4"
fine,0.38,0.0515255103048705,0.004592785659331869,0.04693272464553863,0.002630308991443707,0.02678143175605624,0.03417215606944087,0.3612375208217657,4,"1,2,3,4"
fine,0.385,0.0515255103048705,0.0029994771667866404,0.04852603313808386,0.0014478921921979944,0.027065870549269924,0.03449590353710827,0.3604427540255414,4,"1,2,3,4"
fine,0.39,0.0515255103048705,0.003311553461648388,0.04821395684322211,0.0017683218712954405,0.027372275576002088,0.03518353336836565,0.3608874097723487,4,"1,2,3,4"
fine,0.395,0.0515255103048705,0.002993322295730849,0.04853218800913965,0.0011783190046419146,0.02794886207749785,0.03586212609626709,0.3619851749028318,4,"1,2,3,4"
fine,0.4,0.0515255103048705,0.002039353779411744,0.049486156525458756,0.0018283961242537517,0.028088984207053417,0.036246360671237265,0.3621929900055525,4,"1,2,3,4"
fine,0.405,0.0515255103048705,0.002442318956625951,0.04908319134824455,0.0015191087784494973,0.028147412624643372,0.035987591469074855,0.3627516240977235,4,"1,2,3,4"
fine,0.41,0.0515255103048705,0.001663618610779051,0.04986189169409145,0.002304709156171774,0.028270280879082368,0.03616690171920772,0.3608062604108828,4,"1,2,3,4"
fine,0.415,0.0515255103048705,0.0009532773735078243,0.050572232931362676,0.000983509192800053,0.028680406183618935,0.03693987371420229,0.36102158523042754,4,"1,2,3,4"
fine,0.42,0.0515255103048705,0.000521380470599464,0.051004129834271036,0.0012652154934301857,0.02910310990997112,0.037460205237089476,0.361474333703498,4,"1,2,3,4"
fine,0.425,0.0515255103048705,0.00017521529624186377,0.05135029500862864,0.0014958366170282535,0.0298900444391885,0.038349242052116705,0.36265569128262076,4,"1,2,3,4"
fine,0.43,0.0515255103048705,0.001770940568013836,0.049754569736856664,0.0004929930075850122,0.029099879237748004,0.037603048703237434,0.36074589117157135,4,"1,2,3,4"
fine,0.435,0.0515255103048705,0.00010946885006551943,0.05163497915493602,0.0018263160070148496,0.03012998571029627,0.03875764186115863,0.36179832037756804,4,"1,2,3,4"
fine,0.44,0.0515255103048705,0.001207301784372193,0.052732812089242694,0.0019342156278829318,0.030785833936297368,0.03965975122088713,0.36315148528595226,4,"1,2,3,4"
fine,0.445,0.0515255103048705,0.0005063219837330712,0.05203183228860357,0.001800208689787966,0.030692828949090516,0.03946141527675043,0.36146457523598,4,"1,2,3,4"
fine,0.45,0.0515255103048705,0.0002290324165042934,0.051754542721374794,0.0014038284823191317,0.03083418710371187,0.03973862593218004,0.36116460299833425,4,"1,2,3,4"
fine,0.455,0.0515255103048705,0.0006806696088546144,0.052206179913725115,0.002047703934418603,0.031190144908817212,0.040118134943175406,0.3617248195446974,4,"1,2,3,4"
fine,0.46,0.0515255103048705,0.0006745625117330137,0.052200072816603514,0.0018788546283060239,0.03148289356802842,0.04070107189297517,0.3639342726263187,4,"1,2,3,4"
fine,0.465,0.0515255103048705,0.001656455316088809,0.05318196562095931,0.001207599367805484,0.032097470686141084,0.04124136392153192,0.3626311910049972,4,"1,2,3,4"
fine,0.47,0.0515255103048705,0.0035107979445082454,0.055036308249378746,0.001510395514430385,0.03220919092387056,0.041451862395653856,0.3619300111049417,4,"1,2,3,4"
fine,0.475,0.0515255103048705,0.0024650130481079016,0.0539905233529784,0.000425577255839567,0.032860978847246536,0.04217954956399231,0.36201892004441977,4,"1,2,3,4"
fine,0.48,0.0515255103048705,0.003012575847995566,0.05453808615286607,0.0015201212076550589,0.03333952328796656,0.04306879580391401,0.3628039561354803,4,"1,2,3,4"
fine,0.485,0.0515255103048705,0.004724497998576126,0.056250008303446626,0.0016015706323157168,0.033530508264242205,0.04331672445532493,0.3621711549139367,4,"1,2,3,4"
fine,0.49,0.0515255103048705,0.004460084348812995,0.055985594653683496,0.001443612145975388,0.033581938457499204,0.04335597454574922,0.36253160744031093,4,"1,2,3,4"
fine,0.495,0.0515255103048705,0.004859481922681715,0.056384992227552215,0.002327239991653586,0.03454356546366385,0.04441815473133752,0.36224346196557466,4,"1,2,3,4"
fine,0.5,0.0515255103048705,0.004040253238197546,0.055565763543068046,0.001145639947915383,0.034090344475077645,0.04406897294580344,0.3620176707384786,4,"1,2,3,4"
fine,0.505,0.0515255103048705,0.004107132753792264,0.055632643058662765,0.000638941760448976,0.034092707897376014,0.043984825961152496,0.36268715991116046,4,"1,2,3,4"
fine,0.51,0.0515255103048705,0.005135339621562693,0.05666084992643319,0.0006735170317434399,0.03488866745220209,0.045261506807765736,0.36304083842309826,4,"1,2,3,4"
fine,0.515,0.0515255103048705,0.0043788581219929845,0.055904368426863485,0.000955519868895581,0.03511085936681776,0.045181879563834265,0.3635112992781788,4,"1,2,3,4"
fine,0.52,0.0515255103048705,0.004856506122768667,0.05638201642763917,0.0013251827891764634,0.03552452089804975,0.04590448131153239,0.3629621321488062,4,"1,2,3,4"
fine,0.525,0.0515255103048705,0.006661370127085953,0.05818688043195645,0.001121455567265975,0.03669744656634197,0.047368729827163406,0.3614818156579678,4,"1,2,3,4"
fine,0.53,0.0515255103048705,0.007083201138584655,0.058608711443455155,0.0013626318742538032,0.03675953228370686,0.04726175397311739,0.3615758051082732,4,"1,2,3,4"
fine,0.535,0.0515255103048705,0.005966525148026702,0.0574920354528972,0.000373448701109585,0.03692995416903809,0.04750759735019722,0.3619277068295391,4,"1,2,3,4"
fine,0.54,0.0515255103048705,0.0070726731689988165,0.05859818347386932,0.0005937649109000971,0.03734816522596724,0.048190329945845274,0.3638522071071627,4,"1,2,3,4"
fine,0.545,0.0515255103048705,0.007081536029398025,0.058607046334268526,0.00036213460344145025,0.03742632187089018,0.04851827577500904,0.36406141032759576,4,"1,2,3,4"
fine,0.55,0.0515255103048705,0.006517026043194651,0.05804253634806515,0.001650872740927709,0.03741002320461905,0.04816356229677089,0.3625611604664076,4,"1,2,3,4"
fine,0.555,0.0515255103048705,0.008556725601725386,0.060082235906595886,0.002067477109668353,0.03800940876564099,0.048896265633506915,0.36175691282620764,4,"1,2,3,4"
fine,0.56,0.0515255103048705,0.009011160170614776,0.06053667047548528,0.0026555636746251623,0.03862606435048882,0.04977037385714711,0.3638711410327596,4,"1,2,3,4"
