metricId,baseline,candidate,baselineLoss,candidateLoss,lossDelta,lossPctDelta,baselineSeedMean,candidateSeedMean,seedMeanDelta,seedMeanPctDelta,baselineStatus,candidateStatus
overallCompositeLoss,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.5652252115924438,0.5350597930294947,-0.030165418562949076,-5.336884828254951,,,,,,
core_mortgageApprovals,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.25899406469405045,0.0036817004691398415,-0.2553123642249106,-98.57846145104172,53.22375833333333,50.9401835,-2.2835748333333257,-4.290517815430469,warn,pass
core_housingTransactions,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.7666780784607714,0.7104867405414618,-0.056191337919309636,-7.32919585129168,100.3713207,94.97796963333334,-5.3933510666666535,-5.3733985256474295,fail,fail
core_advancesToFTB,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.8140880286300874,0.8013808812033216,-0.012707147426765819,-1.5609058209772306,23.084593633333334,22.764158166666668,-0.320435466666666,-1.388092299809725,fail,fail
core_advancesToHM,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.7895962307439611,0.9142380546605675,0.12464182391660639,15.785514046738585,18.850317233333335,16.609286466666667,-2.2410307666666682,-11.888557306101012,fail,fail
core_advancesToBTL,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.9343972160667526,0.9627760537552785,0.028378837688525893,3.037127808233809,11.288847466666667,11.566738866666666,0.2778913999999997,2.4616454498171594,fail,fail
core_debtToIncome,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.9852545340043908,0.9761058936461148,-0.009148640358276006,-0.9285560271509732,99.940344,100.8326744,0.8923304000000059,0.8928630463789538,fail,fail
core_priceToIncome,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.9091021694511033,0.9450949619280916,0.03599279247698828,3.9591581327674055,6.398965686666667,6.6414694133333345,0.24250372666666742,3.78973319347477,fail,fail
core_housePriceGrowth,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.011442978226715595,0.00552592392401956,-0.0059170543026960355,-51.70904099844966,0.049706469999999996,0.06127000666666667,0.011563536666666673,23.263644887007008,pass,pass
core_hpiMean,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.5688200294418039,0.6419158214324658,0.07309579199066196,12.85042512697602,1.0494249640865767,1.178342934683028,0.12891797059645138,12.284629678946322,fail,fail
core_hpiStd,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.6181423852892152,0.4379071620726692,-0.18023522321654595,-29.157557790219787,0.2241681439019477,0.2736306828781818,0.04946253897623412,22.064927743644652,fail,fail
core_hpiCyclePeriod,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.4214501134599785,0.04999999999999999,-0.3714501134599785,-88.13619965848032,147.34666666666666,167.05,19.703333333333347,13.372093023255825,fail,pass
rpi_mean,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.46204884836002874,0.30619717405059177,-0.15585167430943697,-33.73056222574918,1.0194358432055364,1.0112050379477115,-0.008230805257824825,-0.8073882542665658,fail,fail
household_owning_share,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.5276020698317662,0.5423914233972431,0.014789353565476948,2.803126524919198,62.80534900362885,61.37907759845941,-1.4262714051694374,-2.270939383024571,fail,fail
household_renting_share,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.529745215304795,0.5436616963735305,0.013916481068735442,2.627014018565214,20.41017045632907,21.763399316215406,1.353228859886336,6.630169320642337,fail,fail
core_ooDebtToIncome,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.8207896662740422,0.8630506258244004,0.042260959550358246,5.1488172045587515,71.68660588333333,68.73282830666668,-2.9537775766666527,-4.120403721545682,fail,fail
core_rentalYield,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.7916561516054726,0.9124013631525344,0.12074521154706175,15.252229304628202,4.3409883366666655,3.85151983,-0.4894685066666655,-11.2755084489012,fail,fail
core_interestRateSpread,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.6420059608851172,0.6399028153977755,-0.0021031454873416955,-0.32758971341047094,2.9987354033333333,2.9915826900000004,-0.007152713333332894,-0.23852432346588776,fail,fail
income_distribution_jsd,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.08645360545685617,0.08470871254542996,-0.0017448929114262102,-2.018299759975866,0.04044199986435087,0.040312191164463045,-0.0001298086998878234,-0.3209749773087957,pass,pass
housing_wealth_distribution_jsd,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.17241587242551903,0.16676460165721757,-0.005651270768301464,-3.2776975163598845,0.07840203718359898,0.07578509796911043,-0.0026169392144885506,-3.337845939334841,pass,pass
financial_wealth_distribution_jsd,v0 2011 10seed 500-3500 rescored,v0o6 2011 10seed 500-3500,0.19382101323644835,0.19300425455804207,-0.0008167586784062764,-0.421398415356485,0.0916428758426244,0.09127094277781678,-0.00037193306480762245,-0.4058504945287096,pass,pass
