iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_PROBABILITY_MULTIPLIER,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
0,20,0.4808134239395715,0.4808134239395715,family_aware_metric_loss,8,0,12,0.21572947867556932,0.40719044059536735,0.0014031824112785288,1.2465189770916896,57.306298568147405,0.5139573119309223
0,21,0.5045268653679809,0.5045268653679809,family_aware_metric_loss,6,2,12,0.2354332537610782,0.3498488701037988,0.0008559665895301106,0.7404368916313606,124.54787614425504,0.5684685200160227
0,22,0.42405313042504017,0.42405313042504017,family_aware_metric_loss,8,1,11,0.3133790687878385,0.20912804730878137,0.001086605834412969,1.1295507915152159,85.62778906423287,0.6904252234304924
0,23,0.6925746186842525,0.6925746186842525,family_aware_metric_loss,4,1,15,0.4109327412941604,0.5566808659560925,0.0006410896141512165,0.35027918954468745,109.27645932908977,0.42839825712190216
0,24,0.4758173503652038,0.4758173503652038,family_aware_metric_loss,8,1,11,0.32386847246196127,0.5898434366325571,0.0012946503919246538,1.0485467364817525,117.70867804768682,0.6474835978686995
0,25,0.6733217343843736,0.6733217343843736,family_aware_metric_loss,5,0,15,0.47007963037564116,0.24201082521422093,0.0007063843684511126,0.40839555797275423,52.85357945182529,0.436324569870873
0,26,0.5120275979256532,0.5120275979256532,family_aware_metric_loss,4,3,13,0.03769842043861291,0.39132019257639616,0.0009645759166321909,1.4532785082566233,101.54901054984086,0.5027984546890811
0,27,0.5872967806095223,0.5872967806095223,family_aware_metric_loss,5,0,15,0.3568671732116022,0.4484694243731732,0.000545191521392035,0.6873640190630684,80.32316141076365,0.6189361493756149
0,28,0.6384261333196186,0.6384261333196186,family_aware_metric_loss,4,1,15,0.3116837290336143,0.480747245928278,0.0010565677912218522,0.5049397809230505,69.84438052074249,0.5841615799366382
0,29,0.4768534413811928,0.4768534413811928,family_aware_metric_loss,8,1,11,0.2723269895556847,0.30750982798345555,0.0005820068358995693,0.8492864083937545,89.07424055690434,0.538605376217161
0,30,0.613725380844929,0.613725380844929,family_aware_metric_loss,4,1,15,0.4046809788593203,0.2640036498154968,0.001370628160932401,0.5560266123615458,61.29897952827488,0.41513973156783407
0,31,0.5060636294283674,0.5060636294283674,family_aware_metric_loss,5,0,15,0.2664514119005651,0.5259053357245985,0.0007806319844233299,1.7947107974179985,133.06475718535705,0.6699810084518405
0,32,0.4562742070897417,0.4562742070897417,family_aware_metric_loss,9,0,11,0.16425969131048768,0.5301858416331782,0.0010258254674847265,0.9765302228054354,108.16350847454225,0.5230080696099437
0,33,0.6515457156077311,0.6515457156077311,family_aware_metric_loss,4,1,15,0.3883016745466272,0.2559360857797514,0.0005994105024295181,0.4622089222405577,83.90678518804529,0.5596193428752982
0,34,0.48095368482884915,0.48095368482884915,family_aware_metric_loss,5,3,12,0.26754557821657504,0.31300672686540015,0.001329302367045705,1.645505995190865,122.77990417883154,0.699443071900913
0,35,0.6102416340223488,0.6102416340223488,family_aware_metric_loss,4,1,15,0.3528523792929824,0.47287357561102983,0.0008048505401993269,0.6404396193769747,55.957006601481275,0.4190157845163456
0,36,0.6922498955729686,0.6922498955729686,family_aware_metric_loss,4,0,16,0.34400735868002463,0.4431705282720464,0.0012449671044632445,0.37447224372978466,64.04235921216898,0.4681861622400659
0,37,0.4594700550001673,0.4594700550001673,family_aware_metric_loss,6,3,11,0.2601052397151243,0.39945094028334743,0.0007346262918274532,1.2075756712071424,141.71291009437584,0.6529035719341302
0,38,0.49016832877874306,0.49016832877874306,family_aware_metric_loss,8,0,12,0.3057419168669265,0.23808603452352795,0.0009285692064236163,0.7902867122441017,73.95545862033981,0.605186159493036
0,39,0.5029227672654072,0.5029227672654072,family_aware_metric_loss,7,1,12,0.261961003527778,0.5966118272228976,0.0005663727584036256,1.3304655662983806,92.89945165117652,0.47785841101167004
0,40,0.5535459738070059,0.5535459738070059,family_aware_metric_loss,6,0,14,0.350379668881558,0.5635573930413302,0.00145759976085887,0.7146637633869514,131.82865296679552,0.5750571187431263
0,41,0.5253166599365537,0.5253166599365537,family_aware_metric_loss,4,1,15,0.27248329603108556,0.204719198041304,0.0008239589385844109,1.5109695144399324,60.008508352148496,0.5474316444103486
0,42,0.6625537526662552,0.6625537526662552,family_aware_metric_loss,4,1,15,0.2970229167291074,0.3589368014434639,0.0011299735672841353,0.42530434578294146,87.89532003943343,0.40594762068869183
0,43,0.47994937235814195,0.47994937235814195,family_aware_metric_loss,8,1,11,0.330151294814376,0.4024622841700707,0.0006164459093502686,1.0919514074238683,68.13822903991947,0.6794486475548681
0,44,0.5363387192774773,0.5363387192774773,family_aware_metric_loss,4,1,15,0.19336493759207699,0.48575817230327867,0.0009067905951125734,1.8686627143835879,79.32058010937584,0.6395118939409973
0,45,0.6012117950855267,0.6012117950855267,family_aware_metric_loss,4,1,15,0.3228801620609937,0.3256644229210162,0.0005163828563699676,0.5789439475402783,99.73245467338033,0.4442861448942319
0,46,0.4749074057526802,0.4749074057526802,family_aware_metric_loss,8,1,11,0.30285266263271854,0.26851298334084256,0.0012108860610654264,0.882797166070958,51.98610156810646,0.49170938044776963
0,47,0.6152998358540116,0.6152998358540116,family_aware_metric_loss,5,0,15,0.39072545331313735,0.5426038050893313,0.000667096405210828,0.5248713429478173,115.2046467765121,0.6299393588444235
0,48,0.49033589142764145,0.49033589142764145,family_aware_metric_loss,6,2,12,0.22961147108907984,0.5447973353994876,0.0011515844991750216,1.4033095027096745,70.56469427747547,0.4325761051001866
0,49,0.5755377353985939,0.5755377353985939,family_aware_metric_loss,5,0,15,0.35313246593805936,0.29089359362168976,0.0007028824757220924,0.6753469647319273,97.3121450397172,0.686225907661896
0,50,0.4565689037779249,0.4565689037779249,family_aware_metric_loss,9,0,11,0.23848555729719795,0.33633057859744536,0.0008915470719939291,1.030181745138356,62.195815841211925,0.5631150845418171
0,51,0.6567878779214061,0.6567878779214061,family_aware_metric_loss,4,1,15,0.42112660196020724,0.5008157077145481,0.0005262845855230414,0.39434078744827505,145.99227707137587,0.5188263581424575
0,52,0.6037948461861986,0.6037948461861986,family_aware_metric_loss,5,0,15,0.21783006266899113,0.42715431030131407,0.0010712550286998733,0.546187560456373,127.51317152135239,0.4836090824886519
0,53,0.5310104739865521,0.5310104739865521,family_aware_metric_loss,4,2,14,0.27139683001670034,0.36111536999996874,0.0006488606447482048,1.7326388570628175,53.85184305933424,0.5985876518206859
0,54,0.6245626272117699,0.6245626272117699,family_aware_metric_loss,5,0,15,0.4290914868539201,0.21734612370115858,0.001431652976691603,0.48746637760347133,110.47712507691323,0.6648847766657032
0,55,0.5116293674604899,0.5116293674604899,family_aware_metric_loss,7,1,12,0.2694727401666218,0.5725250113533568,0.0008371181832973024,0.83424205689423,82.18963773032455,0.4549281693793895
0,56,0.6474876892753652,0.6474876892753652,family_aware_metric_loss,5,0,15,0.4916429885569493,0.5839607154187605,0.0009778569429458226,0.44811574322500203,50.51395090989422,0.6744582942771742
0,57,0.444610597502148,0.444610597502148,family_aware_metric_loss,8,1,11,0.36244850585098554,0.22864576065044406,0.0005389240057810828,0.9319995221767824,118.49194419556963,0.411234396124882
0,58,0.6158793117904341,0.6158793117904341,family_aware_metric_loss,4,1,15,0.25124714982106805,0.37443996841690247,0.0012681600522156634,0.6102299470529521,75.8062041142661,0.533649938558759
0,59,0.5228549911738278,0.5228549911738278,family_aware_metric_loss,5,0,15,0.15187271491035342,0.4402546182488391,0.0007226646433675868,1.5926688385183096,104.41434420373245,0.5894145657565504
0,60,0.46218361687724274,0.46218361687724274,family_aware_metric_loss,8,0,12,0.23001821257516278,0.4618760576450416,0.0013984498992487434,1.1506001528452814,89.63085367230494,0.6145169207433909
0,61,0.701200305489347,0.701200305489347,family_aware_metric_loss,4,0,16,0.3624656430352013,0.29726105096085254,0.0007634360616687649,0.3624523337117712,66.77945745891198,0.508324464769508
0,62,0.5177983843606527,0.5177983843606527,family_aware_metric_loss,5,1,14,0.2096217248702768,0.25365353498739557,0.001041650055689607,1.2898807439036883,136.83762052313458,0.4412369625224609
0,63,0.5545059544158326,0.5545059544158326,family_aware_metric_loss,5,2,13,0.4354265783819833,0.507249187541086,0.0005890567611068411,0.7542592371813646,57.84405734174058,0.6433453134435558
1,0,0.4968650104391125,0.4968650104391125,family_aware_metric_loss,6,1,13,0.02183029635760554,0.40974900672288206,0.0010136929065590156,1.9799034255045165,99.62898556465304,0.49948638047612537
1,1,0.4223347118678501,0.4223347118678501,family_aware_metric_loss,7,3,10,0.25218608064076053,0.24777752243075427,0.0007907095006425833,1.1804608906900984,113.09956764050305,0.608929872348778
1,2,0.46197795277923304,0.46197795277923304,family_aware_metric_loss,9,0,11,0.33478879978672127,0.2838080703415504,0.0010212372891791,0.9850590680597144,57.10162994175383,0.6674151172832024
1,3,0.5096984865907948,0.5096984865907948,family_aware_metric_loss,4,3,13,0.1891243662660908,0.45127333425325605,0.0006222402942878461,1.8378991725199578,132.7207470270496,0.4646467504229924
1,4,0.48011496585480123,0.48011496585480123,family_aware_metric_loss,6,2,12,0.17417135279022547,0.4220292341929024,0.0009689121107547153,1.3027574878689836,152.54784981589856,0.4307729209180453
1,5,0.5755187889242491,0.5755187889242491,family_aware_metric_loss,5,0,15,0.4328264683272799,0.3812448439720479,0.0005643692058704649,0.709463841511552,64.20088143871313,0.7017568608122393
1,6,0.5289151837717865,0.5289151837717865,family_aware_metric_loss,4,1,15,0.17992828347881393,0.21747962452134054,0.001215531161428108,1.438948112120592,98.65346687725594,0.5463878538971914
1,7,0.5266187821676009,0.5266187821676009,family_aware_metric_loss,7,0,13,0.31142580066643377,0.5799236589678606,0.0007467995485943953,0.7805724922572841,73.94561243074641,0.5308792958187172
1,8,0.5254692170301065,0.5254692170301065,family_aware_metric_loss,6,1,13,0.3041778726377526,0.5788069679416419,0.0011060758210158347,1.4569990487979447,57.672387950389854,0.6228425151898823
1,9,0.4758176209675461,0.4758176209675461,family_aware_metric_loss,8,0,12,0.34607013407356957,0.2004173466326556,0.0006403243439794285,0.7815459921174401,143.99165808055122,0.5045336492862693
1,10,0.4546266165695271,0.4546266165695271,family_aware_metric_loss,9,0,11,0.2521827333735191,0.3598326353181404,0.0014797483000708479,1.0360871716156652,68.71080217091328,0.4513571095369855
1,11,0.6455850880602164,0.6455850880602164,family_aware_metric_loss,4,1,15,0.30223816345467386,0.41736602346174945,0.0008058033114717474,0.470966035649422,91.48362219030739,0.6339457657753516
1,12,0.4878754929936747,0.4878754929936747,family_aware_metric_loss,7,1,12,0.26282557852561195,0.4862066075537743,0.0012081580104305416,1.1300841424930697,108.17449557371508,0.6889065496431086
1,13,0.5051633410936983,0.5051633410936983,family_aware_metric_loss,5,2,13,0.20487654760371318,0.3427056562157509,0.0006889268857794511,1.8554157849096446,78.73541303436829,0.4105582052971617
1,14,0.6164826150586719,0.6164826150586719,family_aware_metric_loss,5,0,15,0.28549160207438734,0.2840537396857951,0.0009394483890765657,0.48186485779298216,122.41885963969474,0.5486683943091522
1,15,0.48419128765533015,0.48419128765533015,family_aware_metric_loss,7,2,11,0.36590589377824057,0.5441464627291256,0.0005165607119297675,1.6252592199078328,53.13062016375869,0.5857386892730423
1,16,0.49181885940762066,0.49181885940762066,family_aware_metric_loss,7,2,11,0.19511261494320845,0.5386845450695991,0.0008976355759652652,0.8688681907495214,96.7118740456326,0.46855543455576654
1,17,0.49171415287126835,0.49171415287126835,family_aware_metric_loss,7,0,13,0.33224351074390107,0.2782524551300997,0.0005362723142204963,1.85985930063925,75.85046187296608,0.6658051004495733
1,18,0.6042067372868543,0.6042067372868543,family_aware_metric_loss,5,0,15,0.340863387469466,0.32159687970478834,0.0011849772909376948,0.5228848215955275,145.84985842311832,0.6005812794134375
1,19,0.4915488563127036,0.4915488563127036,family_aware_metric_loss,8,0,12,0.23774412907361908,0.48782214373016325,0.0006967045820744079,1.1580101980262272,66.07432042936583,0.48982179408081206
1,20,0.5190952118694034,0.5190952118694034,family_aware_metric_loss,4,2,14,0.1861104903180537,0.3798111241260085,0.0014282313093142898,1.6813523735798168,60.658622256035436,0.5253153322004738
1,21,0.4776021923196991,0.4776021923196991,family_aware_metric_loss,8,1,11,0.2424806379212321,0.3406413365115189,0.0008612137939194965,0.7523595824076603,126.76011365047478,0.5726878705710565
1,22,0.4323576557594109,0.4323576557594109,family_aware_metric_loss,7,3,10,0.3153533210597462,0.20469579470406016,0.001106457652682484,1.1296511308525428,87.61136069555084,0.6907181232369081
1,23,0.6409716797667835,0.6409716797667835,family_aware_metric_loss,4,0,16,0.3546602915892828,0.5482854718288694,0.0006583070025672495,0.5116559649248139,112.67396015039512,0.4392553232838914
1,24,0.4633115766732918,0.4633115766732918,family_aware_metric_loss,9,0,11,0.31983474449555077,0.5898135050919447,0.001302291474733665,1.1204654806969996,118.5608576785848,0.6496039624478765
1,25,0.6255470109480106,0.6255470109480106,family_aware_metric_loss,4,1,15,0.4264643149028182,0.21967688626133103,0.0007204593367549155,0.5585025575355403,55.47915006415379,0.4457297104168102
1,26,0.4945565494822663,0.4945565494822663,family_aware_metric_loss,4,3,13,0.040177967575149125,0.39010740418782364,0.0009684107934010203,1.411854149544839,101.90986014439123,0.5005271764747972
1,27,0.4605460952688521,0.4605460952688521,family_aware_metric_loss,8,0,12,0.2617558444346474,0.4276464224007698,0.0005581204583711644,1.3580762002015272,85.35711704185105,0.634781873132049
1,28,0.5955642203561752,0.5955642203561752,family_aware_metric_loss,5,0,15,0.2793715083831064,0.46869841737383,0.001075203068356138,0.6361834214184426,72.2488809216426,0.5901084278701008
1,29,0.5394050724487534,0.5394050724487534,family_aware_metric_loss,5,1,14,0.29979982257592414,0.3025952604975479,0.0005734415839675976,0.7079649664152587,89.55048816559186,0.5416620137698824
1,30,0.4633931036987641,0.4633931036987641,family_aware_metric_loss,8,2,10,0.35315271323264885,0.2514402175746551,0.0014007344942105024,0.8454758091269782,63.88966391937669,0.42172535621138746
1,31,0.5199432699523872,0.5199432699523872,family_aware_metric_loss,6,1,13,0.29469365257017677,0.5222798436859736,0.000804463537461395,2.2997608523518904,135.96646025857535,0.6731486232999799
1,32,0.47321803484574565,0.47321803484574565,family_aware_metric_loss,7,1,12,0.14044723682937388,0.5160256411496915,0.001030191958620807,1.200841963867317,110.92597990249008,0.5269176861822349
1,33,0.6016202120374562,0.6016202120374562,family_aware_metric_loss,5,0,15,0.36740359324121247,0.25527873860357886,0.0005968642857099454,0.575656164216012,84.47763854773366,0.5681156091877917
1,34,0.4985876710847676,0.4985876710847676,family_aware_metric_loss,5,1,14,0.2681422311870898,0.3178208955734928,0.0013391917957919271,1.5608844276008595,121.65034314684893,0.6956726555429911
1,35,0.4849985311046301,0.4849985311046301,family_aware_metric_loss,8,1,11,0.2929454790218548,0.459053349181679,0.0008204338811708326,0.8913127437703773,57.91972811973666,0.42521134709224606
1,36,0.666340817680975,0.666340817680975,family_aware_metric_loss,5,0,15,0.338161223488029,0.4366890816351503,0.0012565369755948319,0.38559935876417273,64.44799927968718,0.4680936048261655
1,37,0.4599962395857113,0.4599962395857113,family_aware_metric_loss,7,2,11,0.26993429974401784,0.39795031920998836,0.0007404753662328207,1.1176356621342172,142.76031764365706,0.6530469463995895
1,38,0.43164098569334397,0.43164098569334397,family_aware_metric_loss,8,1,11,0.26299618845400197,0.22329984731834696,0.0009379197232399042,1.1964187172607836,76.97920572590012,0.6165615652683254
1,39,0.5109298120677572,0.5109298120677572,family_aware_metric_loss,5,2,13,0.22626531391789673,0.5888357004486912,0.0005705375767929869,1.641892542279684,94.38818685468301,0.48096066792267156
1,40,0.48596954603486653,0.48596954603486653,family_aware_metric_loss,7,2,11,0.3281086253445069,0.5613526748128844,0.0014666008459919347,0.8783245129370255,133.52864877941073,0.5748213059441942
1,41,0.4866181681655643,0.4866181681655643,family_aware_metric_loss,5,3,12,0.280039646620412,0.20894704089070074,0.0008250183081068556,1.382612035596091,58.84691377256268,0.5412469289459195
1,42,0.6620944636709521,0.6620944636709521,family_aware_metric_loss,4,1,15,0.30253083175347784,0.36846460283908883,0.001132795931236128,0.4151909218255594,86.26919039285043,0.40194766238002677
1,43,0.46379338556155875,0.46379338556155875,family_aware_metric_loss,9,0,11,0.30438709305761147,0.39823055392257706,0.0006216311064268075,1.3174969282259192,69.44843300526668,0.6817755255821507
1,44,0.5072802859798622,0.5072802859798622,family_aware_metric_loss,6,1,13,0.2057789401356592,0.4761221213498691,0.0009267934152104526,2.245596691814228,81.34998515280938,0.6452314404609408
1,45,0.6084547947808099,0.6084547947808099,family_aware_metric_loss,5,0,15,0.3229913397642054,0.3288426711291666,0.0005169939413142161,0.5677115531058142,100.05570641785972,0.44444136170324433
1,46,0.5600316433291297,0.5600316433291297,family_aware_metric_loss,6,0,14,0.32456682429670547,0.2722920137819586,0.0011980672786944212,0.7464917797343366,51.29618608787712,0.4864744597699564
1,47,0.6070048738003694,0.6070048738003694,family_aware_metric_loss,5,0,15,0.37971879019231813,0.5435605142550267,0.0006804246882534296,0.5671119793987663,116.43603326010196,0.6288834935037726
1,48,0.4892652496583706,0.4892652496583706,family_aware_metric_loss,6,2,12,0.2045308205258464,0.5403129065619983,0.0011597911368483734,1.6169093636982173,71.8507872673022,0.43820080361033703
1,49,0.45725569641649405,0.45725569641649405,family_aware_metric_loss,9,0,11,0.3320476841763628,0.2853829212260752,0.0007093744740784403,0.8365328483172467,99.24608966679394,0.6949126410125104
1,50,0.488843354290245,0.488843354290245,family_aware_metric_loss,7,2,11,0.2551479144170317,0.3407581326647343,0.00088505678745791,0.8939104353351529,61.42414005657442,0.560398124808364
1,51,0.6296267070470895,0.6296267070470895,family_aware_metric_loss,5,0,15,0.41396725010786717,0.5145734738916006,0.0005271666062513545,0.426226963317477,143.75554565235808,0.5162162579179107
1,52,0.6083959515554769,0.6083959515554769,family_aware_metric_loss,5,0,15,0.22358523453325926,0.4290242405908373,0.0010882316191388433,0.5386005880306831,126.74409212093454,0.48128584858780415
1,53,0.5012180667150352,0.5012180667150352,family_aware_metric_loss,7,0,13,0.2978508789230929,0.35360949261971375,0.0006564153558828837,2.2344718217865767,54.938469303554704,0.6023916176092361
1,54,0.6170773914385527,0.6170773914385527,family_aware_metric_loss,4,1,15,0.4243063755155781,0.21379799538123445,0.0014434363618655683,0.5231576716145924,111.01476439405742,0.6636761388502428
1,55,0.5076963423942951,0.5076963423942951,family_aware_metric_loss,6,2,12,0.271822892050127,0.5731839712692111,0.0008329903781292072,0.8546185246578143,81.73020676671267,0.4506305861183064
1,56,0.6343421242699855,0.6343421242699855,family_aware_metric_loss,4,1,15,0.46136385636027083,0.5800319369766648,0.0009832435854356598,0.5817990380905975,51.57841170174289,0.6846944513065114
1,57,0.43072605051986057,0.43072605051986057,family_aware_metric_loss,7,3,10,0.3327318303464252,0.22714850566741596,0.0005495570971419814,1.1619942936140872,119.4476874448038,0.41433919825928106
1,58,0.6296406355552688,0.6296406355552688,family_aware_metric_loss,5,0,15,0.2641416083473683,0.38576081252178496,0.0012620437633081823,0.519842278596578,74.39359922092139,0.5280090994834399
1,59,0.49032086395416075,0.49032086395416075,family_aware_metric_loss,7,1,12,0.16534955976871216,0.44043118640535517,0.0007341104261340001,2.106407975979989,106.05000372010099,0.5958665034502091
1,60,0.47920799797071123,0.47920799797071123,family_aware_metric_loss,8,0,12,0.21995349062704075,0.45687281764350046,0.0014145914763743367,1.2173030129919837,91.29876745497585,0.6148209640187612
1,61,0.6266073692352346,0.6266073692352346,family_aware_metric_loss,4,1,15,0.31966964934724473,0.2800385661252081,0.0007933223119487691,0.5226354915866832,70.49227848484362,0.5226572111518257
1,62,0.5205501531286141,0.5205501531286141,family_aware_metric_loss,5,0,15,0.19912684981959142,0.2501330980926842,0.0010428089372009539,1.4428924497848832,139.44003279399695,0.44516653546979856
1,63,0.47209589332065577,0.47209589332065577,family_aware_metric_loss,9,0,11,0.3911641912159713,0.4943761036073906,0.000600078908428844,0.982938288989639,60.11728557486431,0.648808464583391
2,0,0.5328336420157856,0.5328336420157856,family_aware_metric_loss,4,1,15,0.0435616998610205,0.4304789252191188,0.0010500236186340873,1.5832934961510006,96.02845378096208,0.49857483765742705
2,1,0.45720495436174413,0.45720495436174413,family_aware_metric_loss,6,2,12,0.2541186961442138,0.23973005330143016,0.0007896580558128021,1.221277773784421,113.62963908844304,0.6097780472027612
2,2,0.4714216489899319,0.4714216489899319,family_aware_metric_loss,8,0,12,0.3122932252932412,0.27496182701694605,0.0010137608578034325,1.2210576494213883,58.03897593565723,0.6712556047878957
2,3,0.5149073391478807,0.5149073391478807,family_aware_metric_loss,4,2,14,0.18470983142358086,0.4562794093653576,0.0006271426233221275,1.8395663007273717,130.93447008702395,0.46912972069255454
2,4,0.4879921753162245,0.4879921753162245,family_aware_metric_loss,7,0,13,0.1726417169307302,0.43039584116143814,0.0009791663378778872,1.3085054830336795,150.61263891817492,0.43159653376587914
2,5,0.47557983621071276,0.47557983621071276,family_aware_metric_loss,8,1,11,0.39674838338815127,0.3705872257822937,0.0005596584967219014,1.0067440537324448,66.45088988649502,0.7080093740427613
2,6,0.5156083918459473,0.5156083918459473,family_aware_metric_loss,6,1,13,0.1882162453946603,0.20054978793217393,0.0011891049474470152,2.0557698636151254,102.03200336646752,0.557191364236339
2,7,0.525079804662673,0.525079804662673,family_aware_metric_loss,6,2,12,0.3031969657583265,0.5770540232035869,0.0007376338516427548,0.821625955420692,74.85629128651722,0.5299637756234312
2,8,0.508475995571801,0.508475995571801,family_aware_metric_loss,7,0,13,0.30439642247559046,0.5760596734432762,0.001094738209214848,1.3774743781240026,57.84370702140691,0.6190389885391689
2,9,0.4892438416797119,0.4892438416797119,family_aware_metric_loss,4,3,13,0.3211136268597568,0.18517215052910727,0.0006389515318153933,1.1784091500169107,149.05126630058265,0.5165608198899845
2,10,0.47243803434069154,0.47243803434069154,family_aware_metric_loss,8,0,12,0.2320431794896253,0.3529603547872185,0.0014565148610250892,1.185731766175888,68.60769421144161,0.4583936853010057
2,11,0.6277048604706936,0.6277048604706936,family_aware_metric_loss,4,0,16,0.2882862073261644,0.4100541602553649,0.0007862212369731993,0.5471886349263375,92.18843000338198,0.640032910812268
2,12,0.4611219601689024,0.4611219601689024,family_aware_metric_loss,8,1,11,0.2726441440268486,0.4850742911451555,0.0012075986413028364,1.013661404601245,109.37606820812272,0.6831178685419184
2,13,0.5109259902342174,0.5109259902342174,family_aware_metric_loss,4,2,14,0.2186747574217419,0.34407534943786255,0.0006912159793081368,1.551180287441753,77.21472657475495,0.40696961018654787
2,14,0.5318496976689133,0.5318496976689133,family_aware_metric_loss,5,2,13,0.2591925661678137,0.28155771861112605,0.000930389372056219,0.6796759725703736,124.65697024780631,0.561944626589683
2,15,0.5071823299848297,0.5071823299848297,family_aware_metric_loss,5,3,12,0.38928421401565394,0.522416380518246,0.0005052888392033863,2.5,56.250207870503075,0.5999418789780071
2,16,0.48804890523547834,0.48804890523547834,family_aware_metric_loss,8,0,12,0.19298117707131787,0.5319552202156176,0.0008975103618921857,0.8541258793859839,97.91202041570843,0.4662347378688826
2,17,0.44665579641413533,0.44665579641413533,family_aware_metric_loss,6,4,10,0.3516417884688874,0.29189917141720473,0.0005342788742151598,1.3199347860993396,73.96040070070036,0.6564286559852912
2,18,0.6034225272712265,0.6034225272712265,family_aware_metric_loss,4,1,15,0.3321010607650422,0.3188068630064112,0.0011630481189910653,0.5648021743849403,146.64295511724566,0.6028924006393095
2,19,0.47858825046673215,0.47858825046673215,family_aware_metric_loss,8,0,12,0.20986664801052765,0.4782626973545832,0.0006661082651395327,1.422014216516842,67.09013466850358,0.496890864396063
