iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_PROBABILITY_MULTIPLIER,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
28,0,0.547414516129564,0.547414516129564,family_aware_metric_loss,5,0,15,0.12100003719346993,0.4,0.0014000000000000004,1.7900000000000003,119.99999999999996,0.54
28,1,0.5457603104603347,0.5457603104603347,family_aware_metric_loss,5,0,15,0.1438756622773277,0.35,0.0014000000000000004,1.7900000000000003,119.99999999999996,0.54
28,2,0.5617222727765042,0.5617222727765042,family_aware_metric_loss,4,1,15,0.1438756622773277,0.45,0.0014000000000000004,1.7900000000000003,119.99999999999996,0.54
28,3,0.5281306832549355,0.5281306832549355,family_aware_metric_loss,5,1,14,0.10750884054145253,0.4,0.0013000000000000006,1.7900000000000003,119.99999999999996,0.54
28,4,0.542606896154837,0.542606896154837,family_aware_metric_loss,5,1,14,0.1335600407904794,0.4,0.0015000000000000005,1.7900000000000003,119.99999999999996,0.54
28,5,0.5356738382642459,0.5356738382642459,family_aware_metric_loss,5,1,14,0.1206693350255114,0.4,0.0014000000000000004,1.7849999999999995,119.99999999999996,0.54
28,6,0.552258832790176,0.552258832790176,family_aware_metric_loss,5,0,15,0.1213298168995109,0.4,0.0014000000000000004,1.795,119.99999999999996,0.54
28,7,0.5469440511741629,0.5469440511741629,family_aware_metric_loss,4,1,15,0.1051598034937146,0.4,0.0014000000000000004,1.7900000000000003,109.99999999999997,0.54
28,8,0.5426819920577947,0.5426819920577947,family_aware_metric_loss,5,0,15,0.13557163965944563,0.4,0.0014000000000000004,1.7900000000000003,130.00000000000006,0.54
28,9,0.5527026584985816,0.5527026584985816,family_aware_metric_loss,5,0,15,0.10880471384369135,0.4,0.0014000000000000004,1.7900000000000003,119.99999999999996,0.52
28,10,0.5475993806766153,0.5475993806766153,family_aware_metric_loss,5,0,15,0.13314105822274044,0.4,0.0014000000000000004,1.7900000000000003,119.99999999999996,0.5600000000000002
28,11,0.5622054324891176,0.5622054324891176,family_aware_metric_loss,5,0,15,0.1303844656253103,0.35,0.0013000000000000006,1.7900000000000003,119.99999999999996,0.54
28,12,0.5525183334967477,0.5525183334967477,family_aware_metric_loss,4,1,15,0.1303844656253103,0.45,0.0013000000000000006,1.7900000000000003,119.99999999999996,0.54
